//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 44630000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
44630000;1;01/08/2009;;1;1;0,9807293;0,7611901;0,883711;6;1;1;1;1;;;0,7611901;0,8513072;0,8513072;0,8513072;0,9146813;0,9807293;0,9807293;0,947369;0,9146813;0,9146813;0,9146813;0,9146813;0,8513072;0,8513072;0,9146813;0,9146813;0,947369;0,9146813;0,947369;0,9146813;0,8513072;0,8513072;0,7905754;0,7905754;0,7905754;0,8513072;0,8513072;0,8513072;0,8513072;0,9146813;0,947369;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/10/2009;;1;1;45;0,6239;4,1992;31;8;1;1;1;;;0,9147;0,8513;0,7906;0,7325;0,7906;0,7325;0,6769;0,6239;0,7325;1,5281;2,3214;1,6305;1,3811;1,2334;1,121;1,2334;1,0148;0,8827;0,9474;1,7636;1,121;1,3811;1,405;0,7612;1,503;12,1407;6,2851;5,6042;15,2169;17,8547;45;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/11/2009;;1;1;82,1;2,6146;24,8145;1;30;1;1;1;;;82,1;75,8;69,6;72,9;63;52,2;45;45;38;28,56;22,0818;21,0313;18,1406;17,4773;11,4952;10,8326;8,8409;7,3565;7,1813;7,3565;6,0711;5,6042;4,9179;4,5928;3,8529;3,6486;3,5686;2,9268;2,6823;2,6146;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;1;01/12/2009;;1;1;24,24;2,5811;8,6238;31;1;1;1;1;;;2,5811;2,8911;6,9512;5,3535;7,0657;11,3461;13,205;17,0117;17,0117;13,7759;12,726;12,2565;11,4206;6,9512;4,1491;4,4124;5,5032;4,1491;3,4114;3,5289;4,1491;3,9784;5,7576;5,5032;4,8707;4,5473;5,0129;5,4531;17,1972;20,9278;24,24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/01/2010;;1;1;39,4;2,1971;10,596;2;31;1;1;1;;;27,84;39,4;38,7;36,4;28,56;21,8695;17,5713;11,7966;9,9819;9,1688;7,5937;6,5031;5,8611;4,7771;4,6844;6,1776;5,3535;4,7771;4,1061;3,8945;3,5686;3,258;3,1455;2,9626;2,9626;3,0351;3,689;2,9987;2,8206;2,8206;2,1971;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/02/2010;;1;1;3,5686;1,4536;2,1891;13;25;1;1;1;;;2,1666;2,0469;1,9308;1,8742;1,8185;1,7636;1,7636;1,9024;3,1084;3,4895;3,3342;3,4895;3,5686;3,1084;2,8206;2,2588;2,1666;2,0765;1,9308;1,8742;1,8462;1,6831;1,6046;1,6046;1,4536;1,503;1,5788;1,5281;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
44630000;1;01/03/2010;;1;1;22,8;1,8462;13,6873;16;2;1;1;1;;;2,6823;1,8462;4,8707;5,1574;13,8585;15,0433;17,1972;17,9498;19,9077;20,8245;21,9755;21,1351;21,4482;21,7637;22,1883;22,8;22,2952;17,1972;10,6164;7,2395;5,6042;8,8409;10,6882;14,0246;15,5672;17,1043;16,4619;8,5833;7,8959;6,2851;5,255;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/04/2010;;1;1;6,8943;2,1063;3,4872;8;29;1;1;1;;;4,7771;4,4124;4,3679;4,4124;4,5021;4,2796;4,8707;6,8943;6,8943;5,8092;3,9363;3,689;3,3342;3,1455;2,9987;2,8558;2,7166;2,751;2,6823;2,5478;2,5478;2,482;2,417;2,29;2,2588;2,2278;2,1666;2,1363;2,1063;2,1063;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;1;01/05/2010;;1;1;5,9656;1,6567;2,4839;14;28;1;1;1;;;2,1363;2,0765;2,1666;2,2278;2,1363;1,9884;1,8742;1,8185;1,7636;1,7636;1,8185;2,2588;4,8707;5,9656;5,5032;5,3041;2,8911;2,5811;2,3214;2,2278;2,1666;2,1666;2,1666;2,1666;1,9884;2,0175;1,9024;1,6567;1,7097;1,6567;1,7097;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/06/2010;;1;1;;;;;;;;;;;1,7097;1,6567;1,6567;1,6567;1,6567;1,6567;1,6567;1,7097;1,6567;1,5533;1,5533;1,5533;1,5533;1,5281;1,503;1,503;1,503;1,4782;1,4536;1,4536;1,4292;1,405;1,405;1,405;1,4536;1,4536;1,4536;;;1,1952;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;1;;
44630000;1;01/07/2010;;1;1;1,2723;1,121;1,2094;5;23;1;1;1;;;1,1952;1,1952;1,1952;1,2334;1,2723;1,2723;1,2723;1,2723;1,2723;1,2723;1,2723;1,2723;1,2723;1,2723;1,2723;1,1952;1,1952;1,1952;1,1952;1,1952;1,1952;1,1952;1,121;1,121;1,1578;1,1952;1,1952;1,1578;1,121;1,121;1,121;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/08/2010;;1;1;1,121;0,8206;0,9785;1;31;1;1;1;;;1,121;1,121;1,121;1,0495;0,9807;1,0148;1,0148;1,0495;1,0495;1,0495;1,121;1,0495;1,0148;0,9807;0,9807;0,9807;0,9807;0,9807;0,9807;0,9474;0,9147;0,9147;0,9147;0,9147;0,9147;0,9147;0,8827;0,8513;0,8513;0,8513;0,8206;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/09/2010;;1;1;0,7906;0,7325;0,7673;1;12;1;1;1;;;0,7906;0,7906;0,7906;0,7906;0,7906;0,7906;0,7906;0,7906;0,7906;0,7906;0,7906;0,7325;0,7325;0,7325;0,7325;0,7325;0,7325;0,7325;0,7325;0,7906;0,7906;0,7906;0,7906;0,7906;0,7325;0,7325;0,7325;0,7325;0,7906;0,7906;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;1;01/10/2010;;1;1;3,8945;0,6769;1,3738;29;16;1;1;1;;;0,7906;1,0495;1,121;1,1952;0,9147;0,8206;0,7906;0,7906;0,7758;0,7325;0,7325;0,7325;0,7325;0,7325;0,7325;0,6769;0,6769;0,7044;0,7906;0,7906;0,7325;2,9626;2,9626;2,1971;1,7636;1,3119;1,7366;2,5148;3,8945;3,3727;2,8558;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/11/2010;;1;1;20,0085;2,8558;11,6148;30;1;1;1;1;;;2,8558;3,8529;5,8092;11,3461;14,6995;15,0433;13,1245;12,4901;9,4357;15,4792;13,7759;16,6441;5,4531;5,3041;4,3236;4,5928;3,7296;3,8116;8,7116;12,2565;14,0246;19,5073;19,1114;14,6995;13,0442;13,6114;15,2169;17,76;18,7198;20,0085;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;1;01/12/2010;;1;1;25,68;3,3727;14,9097;11;28;1;1;1;;;20,2108;16,1008;14,3599;16,1907;19,5073;20,5164;21,1351;21,9755;22,8;23,52;25,68;22,8;22,8;22,8;21,6583;21,5531;21,6583;21,1351;11,6454;11,4206;8,3927;6,9512;4,8237;4,5928;3,9784;3,8529;3,5686;3,3727;4,5473;5,2061;13,448;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/01/2011;;1;1;44,3;4,1491;22,1238;1;31;1;1;1;;;44,3;32,4;23,52;35,6;32,4;37,2;34;32,4;30;27,84;22,4023;20,3124;18,5257;19,0131;19,707;21,0313;25,68;28,56;33,2;31,6;30,8;20,6189;12,0254;11,7209;9,7751;6,3392;5,9132;5,1574;4,8707;4,7771;4,1491;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/02/2011;;1;1;3,9784;1,4782;2,1566;1;23;1;1;1;;;3,9784;3,8945;3,5686;3,1084;2,751;2,1666;2,1063;2,1666;2,1063;2,0469;2,0469;2,0469;2,0469;1,9595;1,8462;1,8185;1,7909;1,7366;1,7366;1,7636;1,7636;1,5788;1,4782;1,5281;1,5281;1,6046;1,7366;2,482;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
44630000;1;01/03/2011;;1;1;43,6;2,9268;20,4247;20;1;1;1;1;;;2,9268;3,8116;5,8092;6,7251;8,3927;3,9784;5,1574;9,7751;15,3041;17,1972;18,6226;20,3124;20,4143;20,8245;21,0313;22,0818;23,52;28,56;40,8;43,6;43,6;42,2;40,8;38,7;34,8;28,56;20,0085;15,744;12,3341;9,9819;7,5937;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/04/2011;;1;1;13,1245;2,1063;4,7051;6;26;3;1;3;;;6,5031;5,9132;5,255;5,3535;5,9132;13,1245;12,412;12,2565;6,3936;6,2312;6,0182;5,0129;4,3679;4,0207;3,8945;3,5686;3,4895;3,296;3,1084;2,7857;2,5478;2,3214;2,29;2,2278;2,1666;2,1063;2,1666;2,1063;2,1666;2,1363;;1;1;1;1;1;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;1;01/05/2011;;1;1;2,0765;1,3119;1,6973;1;29;1;1;1;;;2,0765;1,9884;1,9884;1,9884;1,9595;1,9308;1,8742;1,8742;1,8742;1,8185;1,7636;1,7366;1,7097;1,6305;1,6046;1,6046;1,6046;1,6046;1,5788;1,5533;1,6046;1,6831;1,7097;1,6831;1,6046;1,5788;1,5533;1,3574;1,3119;1,3119;1,4536;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/06/2011;;1;1;1,3811;0,7044;1,0959;1;27;1;1;1;;;1,3811;1,3574;1,3574;1,3574;1,3574;1,3574;1,3574;1,2723;1,2723;1,2723;1,1952;1,1578;1,121;1,121;1,121;1,121;1,0495;1,0495;1,0495;1,0495;1,0495;1,0495;0,9147;0,7612;0,7325;0,7325;0,7044;0,7906;0,8513;0,9147;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;1;01/07/2011;;1;1;0,9807;0,7906;0,8868;3;27;1;1;1;;;0,9147;0,9474;0,9807;0,9807;0,9807;0,9147;0,9147;0,9147;0,9147;0,9147;0,9147;0,9147;0,9147;0,9147;0,9147;0,9147;0,9147;0,9147;0,8827;0,8513;0,8513;0,8513;0,8513;0,8513;0,8513;0,8513;0,7906;0,7906;0,7906;0,7906;0,7906;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/08/2011;;1;1;0,7325;0,5734;0,6613;1;27;1;1;1;;;0,7325;0,7325;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,6769;0,5983;0,5734;0,5734;0,5734;0,5734;0,5734;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/09/2011;;1;1;1,1952;0,4798;0,7523;22;12;1;1;1;;;0,5734;0,5734;0,5254;0,5254;0,5254;0,5254;0,5254;0,5254;0,5254;0,5254;0,5023;0,4798;0,4798;0,4798;0,4798;0,4798;0,4798;0,6501;1,0849;1,121;1,1578;1,1952;1,1952;1,1952;1,1952;1,121;0,9807;0,9807;0,9807;0,9807;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;1;01/10/2011;;1;1;4,4124;0,4366;1,4255;20;3;1;1;1;;;0,6501;0,4798;0,4366;0,4798;0,5254;0,6239;0,6769;0,7906;0,8513;0,8206;0,7906;0,7906;0,7906;0,7906;0,9147;1,0148;1,121;2,2588;3,3342;4,4124;3,8945;3,1827;2,1063;1,9595;1,5788;1,3811;1,405;1,405;1,3574;1,6305;1,7366;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/11/2011;;1;1;17,0117;1,0495;5,2071;27;14;1;1;1;;;2,417;1,9024;2,8206;4,6385;2,9987;2,1063;1,9308;1,5788;1,121;1,2723;1,6567;1,6831;1,3119;1,0495;1,0495;1,121;1,1952;1,4292;1,6046;1,7097;4,6385;3,9363;3,7296;13,9414;15,2169;16,3712;17,0117;16,5529;13,9414;14,2756;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;1;01/12/2011;;1;1;57;16,3712;38,0789;7;1;1;1;1;;;16,3712;17,1043;17,2903;21,2392;22,4023;41,5;57;51,4;46,6;40,8;36,4;29,28;24,24;27,12;34,8;42,9;45;43,6;47,4;55;52,2;49;45;43,6;42,9;42,9;42,9;40,1;37,2;34,8;32,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/01/2012;;1;1;65,2;7,5937;31,918;7;30;1;1;1;;;34;34,8;35,6;38;51,4;63;65,2;62;55;55;54;52,2;45;45;41,5;39,4;34,4;29,28;22,2952;19,707;14,785;13,2857;12,726;11,5702;10,2613;9,3017;8,8409;8,5195;8,0186;7,5937;7,7743;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;1;01/02/2012;;1;1;10,6164;3,0351;5,5265;3;29;1;1;1;;;9,3017;9,9819;10,6164;8,7761;6,4482;6,1242;5,9656;5,9132;5,5536;5,3535;6,0711;6,6693;9,5707;6,3936;5,0609;4,5928;4,4124;4,1491;3,9784;3,9784;3,6085;3,5686;3,5686;3,5686;3,5686;3,6085;3,6486;3,1827;3,0351;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
44630000;1;01/03/2012;;1;1;3,7296;2,29;2,77;25;15;1;1;1;;;2,8911;2,7166;2,6823;2,6823;2,5811;2,482;2,482;2,482;2,482;2,4494;2,353;2,353;2,353;2,3214;2,29;2,29;2,5148;2,6484;2,6823;2,482;3,3727;3,4114;3,1827;3,5289;3,7296;3,4895;3,258;3,1455;2,9626;2,8206;2,751;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/08/1976;;1;1;0,88;0,22;;20;31;1;1;0;;0;;;;;;;;;;;;;;;;;;;;0,88;0,64;0,5;0,4;0,34;0,32;0,29;0,29;0,27;0,26;0,24;0,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/09/1976;;1;1;5,7;;;22;;1;0;0;;0;0,21;0,21;0,2;0,2;0,2;0,2;0,2;;;0,21;0,24;0,28;0,25;0,27;0,96;1,34;0,86;0,64;0,54;1,55;1,64;5,7;2,46;1,4;1,17;2,88;3,32;1,91;1,28;1,08;;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/10/1976;;1;1;;;;;;0;0;0;;0;1,28;2,03;1,52;1,14;1,85;1,4;1,91;1,32;3,36;3,76;2,3;2,54;6,26;4,32;2,46;1,61;1,22;1,05;0,88;0,78;0,64;0,72;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;
44630000;2;01/12/1976;;1;1;14,51;;;24;;1;0;0;;0;;;;;;;;;;;;;;;;6,55;4,96;4,4;5,94;11,16;13,36;12,72;12,18;14,51;12,79;8,599999;6,7;7,15;6,65;6,5;10,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/01/1977;;1;1;60;;;27;;1;0;0;;0;;;;;;;;;;;;;;;;;;;5,36;11,04;17,48;19,54;19,9;24,24;57;57;60;56;55;52,2;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/02/1977;;1;1;47,4;4,84;16,94571;1;28;1;1;1;;0;46,6;44,3;40,8;37,2;34;30,8;29,28;26,4;22,11;19,66;17,06;13,95;11,52;10,2;9,2;8,599999;8,219999;7,65;7,15;6,5;5,98;5,5;5,16;5,28;5,5;6,06;4,96;4,84;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
44630000;2;01/03/1977;;1;1;4,84;1,73;2,756129;2;30;1;1;1;;0;4,72;4,8;4,68;4,36;3,92;3,72;3,48;3,32;3,2;3,04;2,91;2,85;2,76;2,62;2,54;2,42;2,34;2,3;2,18;2,15;2,12;2,12;2,03;1,97;1,97;1,88;1,85;1,85;1,79;1,73;1,82;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/06/1977;;1;1;1,34;0,96;1,112333;1;25;1;1;1;;0;1,34;1,32;1,3;1,3;1,28;1,26;1,26;1,26;1,22;1,22;1,17;1,08;1,02;1,02;1,02;1,02;1,08;1,05;1,05;1,08;1,05;1,05;1,02;0,99;0,96;0,96;0,99;1,05;0,99;0,96;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/07/1977;;1;1;0,99;0,6;0,7770967;1;31;1;1;1;;0;0,96;0,88;0,93;0,86;0,86;0,88;0,84;0,84;0,82;0,76;0,76;0,74;0,8;0,82;0,82;0,78;0,84;0,8;0,76;0,78;0,74;0,74;0,72;0,72;0,68;0,68;0,72;0,7;0,64;0,62;0,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/08/1977;;1;1;0,66;0,34;0,4793548;1;23;1;1;1;;0;0,64;0,64;0,64;0,6;0,64;0,58;0,54;0,48;0,5;0,52;0,54;0,5;0,48;0,46;0,48;0,4;0,42;0,44;0,4;0,38;0,36;0,36;0,34;0,34;0,48;0,48;0,44;0,44;0,46;0,46;0,42;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/10/1977;;1;1;2,12;0,4;0,8316129;9;23;1;1;1;;0;0,64;0,72;0,78;0,76;0,76;1,17;1,46;1,7;2,03;2,03;1,49;1,2;0,96;0,86;0,76;0,7;0,64;0,56;0,52;0,5;0,44;0,42;0,4;0,54;0,58;0,52;0,64;0,6;0,52;0,46;0,42;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/01/1978;;1;1;65,2;;;17;;1;0;0;;0;;;;;;;;;;25,68;41,5;63;32,4;40,1;44,3;55;65,2;60;55;49,8;43,6;38;32,4;37,2;34;16,05;12,44;10,5;9,15;9,15;9;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/02/1978;;1;1;115;4,72;37,5575;15;7;1;1;1;;0;6,7;6,1;5,65;5,32;5,12;4,92;4,72;6,45;16,05;22,11;22,11;28,56;58;74;107,5;106;78,5;70,7;64,1;53;50,6;43,6;35,6;38,7;38,7;34,8;33,2;30,8;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
44630000;2;01/03/1978;;1;1;100;9,15;33,33194;6;30;1;1;1;;0;53;21,65;18,85;17,48;18,58;83;75,8;40,1;55;57;52,2;49;47,4;43,6;40,1;37,2;33,2;63;63;22,11;18,67;17,12;16,05;15;12,44;11,82;10,62;10,05;9,52;9,15;11,58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/04/1978;;1;1;18,08;5,65;9,913333;3;22;1;1;1;;0;13,42;14,3;18;17,48;16,88;16,26;15,63;15,21;14,37;11,16;10,15;9,299999;9,049999;7,65;7,92;8,339999;7,4;6,7;6,26;6,1;5,85;5,65;6,1;6,22;8,599999;7,5;7,05;7,35;5,85;5,65;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/05/1978;;1;1;8,04;2,94;4,34;31;26;1;1;1;;0;5,45;5,55;5,75;5,55;5,28;5,12;4,96;4,8;4,64;4,48;4,4;4,32;3,84;3,68;3,52;3,4;3,68;3,76;3,84;3,68;3,52;3,36;3,44;3,44;3,28;2,94;3,32;3,64;3,52;6,4;7,98;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/06/1978;;1;1;15,7;2,66;4,985;2;30;1;1;1;;0;12,37;14,79;13,42;12,06;9,94;6,3;5,32;5,08;4,4;4,04;3,76;3,6;3,88;3,68;3,36;3,2;3,04;3;3;2,94;2,94;2,91;2,88;2,88;2,85;2,82;2,82;2,82;2,79;2,66;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/07/1978;;1;1;2,94;;;24;;1;0;0;;0;2,58;2,46;2,38;2,46;2,42;2,3;;;;;;;;;;;;;;2,76;2,03;2,73;2,42;2,94;2;2;1,91;2,27;2,3;1,88;2,66;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/11/1980;;1;1;6,6;;;29;;1;0;0;;0;;;;;;;;;;;;;;;;;;4,8;3,84;3,6;3,56;3,28;3,08;3,12;2,97;2,94;3,4;4,68;6,6;5,28;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/12/1980;;1;1;;;;;;0;0;0;;0;3,84;4,04;6,65;15,84;18,76;18,85;17,68;14,79;18,76;19,3;20,02;20,5;21,65;22,57;22,34;19,66;19,03;18,76;18,76;18,85;19,42;20,26;25,68;57;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;
44630000;2;01/03/1981;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;20,73;21,88;30;37,2;40,8;59;91,5;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;
44630000;2;01/09/1981;;1;1;2,91;;;15;;1;0;0;;0;;;;;;;;;;;;;2,88;2,88;2,91;2,88;2,85;2,85;2,85;2,88;2,85;2,82;2,79;2,79;2,76;2,76;2,7;2,7;2,73;2,79;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/11/1981;;1;1;22,8;9,4;16,93133;26;6;1;1;1;;0;17,6;14,86;12,65;11,4;11,4;9,4;12,3;17;18,85;13,81;11,46;10;12,93;17,92;18,58;19,3;20,02;17,54;16,88;19,21;18;19,42;21,19;22,11;22,57;22,8;21,65;19,66;18,94;18,49;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/12/1981;;1;1;506;17,92;144,61;28;2;2;1;1;;0;18;17,92;18,49;18,85;19,21;19,42;20,14;22,8;44,3;82,1;107,5;68,5;121;225;225;53;50,6;53;34;27,12;24,96;34,8;84,7;225;346;429,5;495;500;411;367;319;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;1;1;1;1;1;1;1;3;3;2;2;2;2;2;2;2;
44630000;2;01/01/1982;;1;1;43,1;30,1;36,5;1;8;1;1;1;10,2;2;43,1;42,2;41,6;42,1;38,7;31,7;30,5;30,1;32,4;34,7;33,6;32,7;32,2;31,8;31,9;32,9;36,3;41,2;40,4;39,7;40;42;40,5;38,9;37,5;36,4;36;35,7;35;34,4;33,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/02/1982;;1;1;50,6;15;25,60929;1;19;1;1;1;;0;49,8;46,6;45;42,9;41,5;39,4;37,2;34,8;32,4;28,56;24,24;21,19;19,42;18;17,06;16,4;15,63;15,07;15;15;15;15;16,4;17,24;15,63;18,4;21,88;22,34;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
